roi1,roi2,voxel_idx_1,voxel_idx_2,gsp1000_mf_AvgR,yeo1000_dil_AvgR,diff
medulla,lateral_ventricle,[34 35  7],[41 67 44],-0.011949933134019375,-0.04340405762195587,0.0314541244879365
medulla,lateral_ventricle,[57 33 16],[52 67 47],0.019289227202534676,0.025571446865797043,-0.006282219663262367
medulla,lateral_ventricle,[38 39  4],[44 67 42],-0.025727104395627975,-0.012354590930044651,-0.013372513465583324
medulla,lateral_ventricle,[31 29  9],[38 57 49],-0.02807481400668621,-0.0029485621489584446,-0.025126251857727766
medulla,lateral_ventricle,[39 36  7],[42 68 45],-0.0314515084028244,-0.037094876170158386,0.005643367767333984
medulla,lateral_ventricle,[35 31  7],[59 38 41],-0.021664047613739967,-0.0024683207739144564,-0.01919572683982551
medulla,lateral_ventricle,[48 23 14],[50 64 48],-0.015423663891851902,-0.031012151390314102,0.0155884874984622
medulla,lateral_ventricle,[41 37  6],[45 69 41],-0.011463741771876812,-0.02192900888621807,0.010465267114341259
medulla,lateral_ventricle,[48 25 12],[30 44 38],-0.01994958333671093,-0.019394177943468094,-0.000555405393242836
medulla,lateral_ventricle,[37 25 12],[43 67 42],-0.05228307470679283,-0.05102941393852234,-0.0012536607682704926
medulla,lateral_ventricle,[43 35  6],[39 53 48],-0.004383781924843788,0.0022881824988871813,-0.006671964423730969
medulla,lateral_ventricle,[41 29  9],[47 63 44],-0.012290536426007748,-0.020483989268541336,0.008193452842533588
medulla,lateral_ventricle,[53 21 12],[30 42 39],-0.018459472805261612,-0.010006486438214779,-0.008452986367046833
medulla,lateral_ventricle,[53 37  6],[57 42 41],0.007978199981153011,0.020514098927378654,-0.012535898946225643
medulla,lateral_ventricle,[55 39  7],[58 43 40],-0.009329014457762241,-0.010559932328760624,0.0012309178709983826
medulla,lateral_ventricle,[42 25 12],[43 59 47],0.018009567633271217,-0.02509281039237976,0.04310237802565098
medulla,lateral_ventricle,[35 25 10],[48 69 40],-0.005964879412204027,-0.044254012405872345,0.03828913299366832
medulla,lateral_ventricle,[59 31 16],[54 45 43],0.010539403185248375,0.0010795665439218283,0.009459836641326547
medulla,lateral_ventricle,[30 23 11],[32 42 40],0.02114115282893181,0.03954567015171051,-0.018404517322778702
medulla,lateral_ventricle,[41 34  7],[50 62 47],-0.015481817536056042,-0.010707461275160313,-0.004774356260895729
medulla,lateral_ventricle,[30 35  7],[38 56 48],0.0007417004089802504,0.004310196731239557,-0.003568496322259307
